id,child_id,start,end,type,method,amount,notes,tags
1725,1,14/12/2023 17:54,14/12/2023 18:08,breast milk,left breast,,,
1724,1,14/12/2023 17:03,14/12/2023 17:07,breast milk,right breast,,,
1723,1,14/12/2023 15:26,14/12/2023 16:30,breast milk,left breast,,,
1722,1,14/12/2023 14:36,14/12/2023 14:40,breast milk,right breast,,,
1721,1,14/12/2023 12:43,14/12/2023 13:36,breast milk,left breast,,,
1720,1,14/12/2023 12:24,14/12/2023 12:43,breast milk,right breast,,,
1719,1,14/12/2023 12:24,14/12/2023 12:24,breast milk,left breast,,,
1718,1,14/12/2023 08:37,14/12/2023 08:47,breast milk,left breast,,,
1717,1,14/12/2023 07:11,14/12/2023 07:14,breast milk,right breast,,,
1716,1,14/12/2023 04:36,14/12/2023 04:46,breast milk,left breast,,,
1715,1,14/12/2023 01:06,14/12/2023 01:23,breast milk,right breast,,,
1714,1,13/12/2023 19:40,13/12/2023 19:55,breast milk,left breast,,,
1713,1,13/12/2023 19:09,13/12/2023 19:37,breast milk,right breast,,,
1712,1,13/12/2023 18:26,13/12/2023 18:31,breast milk,left breast,,,
1711,1,13/12/2023 17:53,13/12/2023 17:56,breast milk,right breast,,,
1710,1,13/12/2023 16:54,13/12/2023 17:04,breast milk,parent fed,40,,
1709,1,13/12/2023 15:29,13/12/2023 15:47,breast milk,left breast,,,
1708,1,13/12/2023 13:56,13/12/2023 14:05,breast milk,right breast,,,
1707,1,13/12/2023 12:44,13/12/2023 12:55,breast milk,left breast,,,
1706,1,13/12/2023 12:19,13/12/2023 12:34,breast milk,right breast,,,
1705,1,13/12/2023 10:57,13/12/2023 10:58,breast milk,right breast,,,
1704,1,13/12/2023 09:42,13/12/2023 09:58,breast milk,left breast,,,
1703,1,13/12/2023 09:30,13/12/2023 09:32,breast milk,right breast,,,
1702,1,13/12/2023 08:56,13/12/2023 09:06,breast milk,right breast,,,
1701,1,13/12/2023 07:29,13/12/2023 07:46,breast milk,left breast,,,
1700,1,13/12/2023 04:29,13/12/2023 04:43,breast milk,right breast,,,
1699,1,13/12/2023 00:28,13/12/2023 00:42,breast milk,left breast,,,
1698,1,12/12/2023 19:09,12/12/2023 19:27,breast milk,right breast,,,
1697,1,12/12/2023 18:53,12/12/2023 19:00,breast milk,left breast,,,
1696,1,12/12/2023 17:41,12/12/2023 17:47,breast milk,right breast,,,
1695,1,12/12/2023 16:38,12/12/2023 16:38,breast milk,left breast,,,
1694,1,12/12/2023 14:59,12/12/2023 15:03,breast milk,right breast,,,
1693,1,12/12/2023 13:44,12/12/2023 13:44,breast milk,left breast,,,
1692,1,12/12/2023 12:17,12/12/2023 12:20,breast milk,left breast,,,
1691,1,12/12/2023 11:15,12/12/2023 11:27,breast milk,right breast,,,
1690,1,12/12/2023 10:02,12/12/2023 10:22,breast milk,left breast,,,
1689,1,12/12/2023 09:28,12/12/2023 09:44,breast milk,right breast,,,
1688,1,12/12/2023 08:02,12/12/2023 08:10,breast milk,left breast,,,
1687,1,12/12/2023 05:47,12/12/2023 05:58,breast milk,right breast,,,
1686,1,12/12/2023 04:20,12/12/2023 04:28,breast milk,left breast,,,
1685,1,12/12/2023 02:04,12/12/2023 02:20,breast milk,right breast,,,
1684,1,11/12/2023 23:42,11/12/2023 23:52,breast milk,left breast,,,
1683,1,11/12/2023 19:31,11/12/2023 19:56,breast milk,right breast,,,
1682,1,11/12/2023 18:43,11/12/2023 18:51,breast milk,left breast,,,
1681,1,11/12/2023 18:30,11/12/2023 18:43,breast milk,right breast,,,
1680,1,11/12/2023 17:52,11/12/2023 18:09,breast milk,right breast,,,
1679,1,11/12/2023 14:57,11/12/2023 14:57,breast milk,right breast,,,
1678,1,11/12/2023 13:08,11/12/2023 13:21,breast milk,right breast,,,
1677,1,11/12/2023 12:33,11/12/2023 12:53,breast milk,left breast,,,
1676,1,11/12/2023 11:32,11/12/2023 11:35,breast milk,right breast,,,
1675,1,11/12/2023 10:55,11/12/2023 11:02,breast milk,left breast,,,
1674,1,11/12/2023 09:31,11/12/2023 09:38,breast milk,right breast,,,
1673,1,11/12/2023 08:03,11/12/2023 08:09,breast milk,left breast,,,
1672,1,11/12/2023 06:28,11/12/2023 06:38,breast milk,right breast,,,
1671,1,11/12/2023 04:52,11/12/2023 05:00,breast milk,left breast,,,
1670,1,11/12/2023 01:32,11/12/2023 01:44,breast milk,right breast,,,
1669,1,10/12/2023 19:34,10/12/2023 19:43,breast milk,left breast,,,
1668,1,10/12/2023 18:01,10/12/2023 18:15,breast milk,right breast,,,
1667,1,10/12/2023 16:55,10/12/2023 17:08,breast milk,right breast,,,
1666,1,10/12/2023 15:41,10/12/2023 15:43,breast milk,left breast,,,
1665,1,10/12/2023 14:53,10/12/2023 14:56,breast milk,left breast,,,
1664,1,10/12/2023 14:18,10/12/2023 14:37,breast milk,right breast,,,
1663,1,10/12/2023 12:38,10/12/2023 12:43,breast milk,right breast,,,
1662,1,10/12/2023 11:35,10/12/2023 11:47,breast milk,left breast,,,
1661,1,10/12/2023 10:34,10/12/2023 10:36,breast milk,left breast,,,
1660,1,10/12/2023 09:53,10/12/2023 10:12,breast milk,right breast,,,
1659,1,10/12/2023 09:13,10/12/2023 09:23,breast milk,left breast,,,
1658,1,10/12/2023 07:52,10/12/2023 08:03,breast milk,right breast,,,
1657,1,10/12/2023 03:45,10/12/2023 03:54,breast milk,left breast,,,
1656,1,10/12/2023 03:07,10/12/2023 03:25,breast milk,right breast,,,
1655,1,09/12/2023 23:34,09/12/2023 23:42,breast milk,left breast,,,
1654,1,09/12/2023 18:39,09/12/2023 19:14,breast milk,right breast,,,
1653,1,09/12/2023 18:17,09/12/2023 18:20,breast milk,left breast,,,
1652,1,09/12/2023 18:04,09/12/2023 18:15,breast milk,left breast,,,
1651,1,09/12/2023 17:46,09/12/2023 17:57,breast milk,right breast,,,
1650,1,09/12/2023 15:14,09/12/2023 15:28,breast milk,left breast,,,
1649,1,09/12/2023 14:41,09/12/2023 14:50,breast milk,right breast,,,
1648,1,09/12/2023 13:19,09/12/2023 13:23,breast milk,left breast,,,
1647,1,09/12/2023 12:36,09/12/2023 12:39,breast milk,right breast,,,
1646,1,09/12/2023 11:35,09/12/2023 11:35,breast milk,left breast,,,
1645,1,09/12/2023 09:26,09/12/2023 09:34,breast milk,right breast,,,
1644,1,09/12/2023 08:07,09/12/2023 08:14,breast milk,left breast,,,
1643,1,09/12/2023 04:15,09/12/2023 04:17,breast milk,right breast,,,
1642,1,08/12/2023 23:13,08/12/2023 23:31,breast milk,left breast,,,
1641,1,08/12/2023 22:39,08/12/2023 22:54,breast milk,right breast,,,
1640,1,08/12/2023 19:26,08/12/2023 19:41,breast milk,left breast,,,
1639,1,08/12/2023 18:50,08/12/2023 19:26,breast milk,right breast,,,
1638,1,08/12/2023 18:01,08/12/2023 18:06,breast milk,left breast,,,
1637,1,08/12/2023 17:21,08/12/2023 17:27,breast milk,left breast,,,
1636,1,08/12/2023 16:23,08/12/2023 16:32,breast milk,right breast,,,
1635,1,08/12/2023 13:45,08/12/2023 13:50,breast milk,left breast,,,
1634,1,08/12/2023 13:34,08/12/2023 13:37,breast milk,right breast,,,
1633,1,08/12/2023 12:55,08/12/2023 13:00,breast milk,right breast,,,
1632,1,08/12/2023 11:24,08/12/2023 11:43,breast milk,left breast,,,
1631,1,08/12/2023 11:12,08/12/2023 11:15,breast milk,right breast,,,
1630,1,08/12/2023 09:27,08/12/2023 09:32,breast milk,left breast,,,
1629,1,08/12/2023 06:36,08/12/2023 06:44,breast milk,right breast,,,
1628,1,08/12/2023 04:38,08/12/2023 04:45,breast milk,left breast,,,
1627,1,08/12/2023 02:08,08/12/2023 02:24,breast milk,right breast,,,
1626,1,07/12/2023 20:50,07/12/2023 21:25,breast milk,left breast,,,
1625,1,07/12/2023 19:44,07/12/2023 20:49,breast milk,right breast,,,
1624,1,07/12/2023 18:33,07/12/2023 18:40,breast milk,right breast,,,
1623,1,07/12/2023 16:56,07/12/2023 17:18,breast milk,left breast,,,
1622,1,07/12/2023 16:23,07/12/2023 16:38,breast milk,right breast,,,
1621,1,07/12/2023 15:01,07/12/2023 15:02,breast milk,right breast,,,
1620,1,07/12/2023 14:57,07/12/2023 15:01,breast milk,left breast,,,
1619,1,07/12/2023 14:38,07/12/2023 14:50,breast milk,left breast,,,
1618,1,07/12/2023 14:09,07/12/2023 14:22,breast milk,left breast,,,
1617,1,07/12/2023 13:53,07/12/2023 13:58,breast milk,right breast,,,
1616,1,07/12/2023 12:36,07/12/2023 12:41,breast milk,left breast,,,
1615,1,07/12/2023 12:08,07/12/2023 12:16,breast milk,right breast,,,
1614,1,07/12/2023 10:47,07/12/2023 10:59,breast milk,left breast,,,
1613,1,07/12/2023 10:14,07/12/2023 10:21,breast milk,right breast,,,
1612,1,07/12/2023 09:52,07/12/2023 09:55,breast milk,left breast,,,
1611,1,07/12/2023 08:19,07/12/2023 08:22,breast milk,right breast,,,
1610,1,07/12/2023 06:50,07/12/2023 08:16,breast milk,left breast,,,
1609,1,07/12/2023 04:40,07/12/2023 04:57,breast milk,right breast,,,
1608,1,07/12/2023 01:21,07/12/2023 01:31,breast milk,left breast,,,
1607,1,06/12/2023 19:15,06/12/2023 19:35,breast milk,right breast,,,
1606,1,06/12/2023 18:27,06/12/2023 18:27,breast milk,left breast,,,
1605,1,06/12/2023 16:45,06/12/2023 16:50,breast milk,right breast,,,
1604,1,06/12/2023 15:30,06/12/2023 15:35,breast milk,left breast,,,
1603,1,06/12/2023 14:20,06/12/2023 14:20,breast milk,right breast,,,
1602,1,06/12/2023 11:31,06/12/2023 11:35,breast milk,left breast,,,
1601,1,06/12/2023 10:23,06/12/2023 10:28,breast milk,right breast,,,
1600,1,06/12/2023 09:35,06/12/2023 09:35,breast milk,left breast,,,
1599,1,06/12/2023 09:08,06/12/2023 09:10,breast milk,right breast,,,
1598,1,06/12/2023 08:23,06/12/2023 08:24,breast milk,left breast,,,
1597,1,06/12/2023 07:39,06/12/2023 07:47,breast milk,right breast,,,
1596,1,06/12/2023 03:42,06/12/2023 03:54,breast milk,right breast,,,
1595,1,06/12/2023 03:12,06/12/2023 03:21,breast milk,left breast,,,
1594,1,06/12/2023 00:51,06/12/2023 00:57,breast milk,right breast,,,
1593,1,05/12/2023 20:33,05/12/2023 20:53,breast milk,left breast,,,
1592,1,05/12/2023 18:10,05/12/2023 18:16,breast milk,parent fed,40,,
1591,1,05/12/2023 17:58,05/12/2023 18:02,breast milk,parent fed,30,,
1590,1,05/12/2023 16:24,05/12/2023 16:26,breast milk,right breast,,,
1589,1,05/12/2023 15:47,05/12/2023 15:59,breast milk,left breast,,,
1588,1,05/12/2023 13:15,05/12/2023 13:18,breast milk,left breast,,,
1587,1,05/12/2023 12:28,05/12/2023 12:30,breast milk,left breast,,,
1586,1,05/12/2023 10:40,05/12/2023 10:54,breast milk,right breast,,,
1585,1,05/12/2023 09:50,05/12/2023 10:09,breast milk,right breast,,,
1584,1,05/12/2023 09:05,05/12/2023 09:09,breast milk,left breast,,,
1583,1,05/12/2023 05:21,05/12/2023 05:26,breast milk,right breast,,,
1582,1,05/12/2023 03:22,05/12/2023 03:29,breast milk,left breast,,,
1581,1,05/12/2023 03:18,05/12/2023 03:22,breast milk,right breast,,,
1580,1,04/12/2023 20:39,04/12/2023 21:17,breast milk,right breast,,,
1579,1,04/12/2023 19:50,04/12/2023 20:05,breast milk,left breast,,,
1578,1,04/12/2023 18:57,04/12/2023 19:04,breast milk,parent fed,30,,
1577,1,04/12/2023 18:05,04/12/2023 18:05,breast milk,parent fed,35,,
1576,1,04/12/2023 17:32,04/12/2023 17:41,breast milk,left breast,,,
1575,1,04/12/2023 16:38,04/12/2023 16:44,breast milk,left breast,,,
1574,1,04/12/2023 16:01,04/12/2023 16:03,breast milk,left breast,,,
1573,1,04/12/2023 15:12,04/12/2023 15:25,breast milk,right breast,,,
1572,1,04/12/2023 13:27,04/12/2023 13:30,breast milk,left breast,,,
1571,1,04/12/2023 12:09,04/12/2023 12:26,breast milk,right breast,,,
1570,1,04/12/2023 11:21,04/12/2023 11:22,breast milk,parent fed,50,,
1569,1,04/12/2023 10:29,04/12/2023 10:32,breast milk,left breast,,,
1568,1,04/12/2023 09:00,04/12/2023 09:11,breast milk,right breast,,,
1567,1,04/12/2023 07:12,04/12/2023 07:19,breast milk,left breast,,,
1566,1,04/12/2023 05:49,04/12/2023 05:58,breast milk,right breast,,,
1565,1,04/12/2023 02:58,04/12/2023 03:06,breast milk,left breast,,,
1564,1,03/12/2023 23:55,04/12/2023 00:04,breast milk,right breast,,,
1563,1,03/12/2023 19:11,03/12/2023 19:38,breast milk,left breast,,,
1562,1,03/12/2023 17:36,03/12/2023 17:47,breast milk,right breast,,,
1561,1,03/12/2023 16:30,03/12/2023 17:07,breast milk,left breast,,,
1560,1,03/12/2023 15:38,03/12/2023 15:41,breast milk,right breast,,,
1559,1,03/12/2023 14:15,03/12/2023 14:19,breast milk,left breast,,,
1558,1,03/12/2023 12:30,03/12/2023 12:36,breast milk,right breast,,,
1557,1,03/12/2023 11:44,03/12/2023 11:45,breast milk,right breast,,,
1556,1,03/12/2023 10:56,03/12/2023 11:11,breast milk,left breast,,,
1555,1,03/12/2023 10:16,03/12/2023 10:20,breast milk,left breast,,,
1554,1,03/12/2023 08:36,03/12/2023 08:48,breast milk,right breast,,,
1553,1,03/12/2023 05:32,03/12/2023 05:47,breast milk,left breast,,,
1552,1,03/12/2023 03:32,03/12/2023 03:43,breast milk,right breast,,,
1551,1,02/12/2023 23:46,02/12/2023 23:52,breast milk,left breast,,,
1550,1,02/12/2023 18:29,02/12/2023 18:59,breast milk,right breast,,,
1549,1,02/12/2023 18:00,02/12/2023 18:12,breast milk,left breast,,,
1548,1,02/12/2023 15:30,02/12/2023 15:50,breast milk,right breast,,,
1547,1,02/12/2023 13:14,02/12/2023 13:19,breast milk,left breast,,,
1546,1,02/12/2023 12:48,02/12/2023 13:04,breast milk,right breast,,,
1545,1,02/12/2023 11:17,02/12/2023 11:24,breast milk,left breast,,,
1544,1,02/12/2023 09:18,02/12/2023 09:24,breast milk,right breast,,,
1543,1,02/12/2023 07:02,02/12/2023 07:10,breast milk,left breast,,,
1542,1,02/12/2023 01:20,02/12/2023 01:28,breast milk,left breast,,,
1541,1,01/12/2023 19:45,01/12/2023 20:15,breast milk,right breast,,,
1540,1,01/12/2023 18:47,01/12/2023 19:03,breast milk,left breast,,,
1539,1,01/12/2023 16:50,01/12/2023 16:52,breast milk,left breast,,,
1538,1,01/12/2023 15:43,01/12/2023 15:56,breast milk,right breast,,,
1537,1,01/12/2023 14:42,01/12/2023 14:49,breast milk,left breast,,,
1536,1,01/12/2023 14:19,01/12/2023 14:27,breast milk,left breast,,,
1535,1,01/12/2023 13:58,01/12/2023 14:07,breast milk,right breast,,,
1534,1,01/12/2023 12:38,01/12/2023 12:43,breast milk,right breast,,,
1533,1,01/12/2023 11:51,01/12/2023 12:11,breast milk,parent fed,50,,
1532,1,01/12/2023 10:31,01/12/2023 10:39,breast milk,parent fed,90,,
1531,1,01/12/2023 09:14,01/12/2023 09:25,breast milk,left breast,,,
1530,1,01/12/2023 07:20,01/12/2023 07:32,breast milk,right breast,,,
1529,1,01/12/2023 06:52,01/12/2023 07:00,breast milk,left breast,,,
1528,1,01/12/2023 03:02,01/12/2023 03:15,breast milk,right breast,,,
1527,1,30/11/2023 18:51,30/11/2023 18:55,breast milk,left breast,,,
1526,1,30/11/2023 18:20,30/11/2023 18:37,breast milk,right breast,,,
1525,1,30/11/2023 16:10,30/11/2023 16:21,breast milk,left breast,,,
1524,1,30/11/2023 15:08,30/11/2023 15:18,breast milk,right breast,,,
1523,1,30/11/2023 13:56,30/11/2023 13:58,breast milk,right breast,,,
1522,1,30/11/2023 13:11,30/11/2023 13:15,breast milk,left breast,,,
1521,1,30/11/2023 12:54,30/11/2023 13:00,breast milk,right breast,,,
1520,1,30/11/2023 11:11,30/11/2023 11:12,breast milk,right breast,,,
1519,1,30/11/2023 10:08,30/11/2023 10:15,breast milk,left breast,,,
1518,1,30/11/2023 07:25,30/11/2023 07:40,breast milk,right breast,,,
1517,1,30/11/2023 05:02,30/11/2023 05:12,breast milk,left breast,,,
1516,1,30/11/2023 02:14,30/11/2023 02:30,breast milk,right breast,,,
1515,1,29/11/2023 19:13,29/11/2023 19:37,breast milk,left breast,,,
1514,1,29/11/2023 19:01,29/11/2023 19:05,breast milk,right breast,,,
1513,1,29/11/2023 17:23,29/11/2023 17:26,breast milk,right breast,,,
1512,1,29/11/2023 16:53,29/11/2023 16:53,breast milk,left breast,,,
1511,1,29/11/2023 13:59,29/11/2023 14:11,breast milk,right breast,,,
1510,1,29/11/2023 12:49,29/11/2023 12:51,breast milk,right breast,,,
1509,1,29/11/2023 11:49,29/11/2023 11:50,breast milk,right breast,,,
1508,1,29/11/2023 11:16,29/11/2023 11:25,breast milk,left breast,,,
1507,1,29/11/2023 09:52,29/11/2023 09:55,breast milk,right breast,,,
1506,1,29/11/2023 08:17,29/11/2023 08:24,breast milk,left breast,,,
1505,1,29/11/2023 05:56,29/11/2023 06:04,breast milk,right breast,,,
1504,1,29/11/2023 02:23,29/11/2023 02:34,breast milk,left breast,,,
1503,1,28/11/2023 19:46,28/11/2023 20:13,breast milk,right breast,,,
1502,1,28/11/2023 19:27,28/11/2023 19:31,breast milk,left breast,,,
1501,1,28/11/2023 18:21,28/11/2023 18:32,breast milk,parent fed,40,,
1500,1,28/11/2023 16:12,28/11/2023 16:19,breast milk,right breast,,,
1499,1,28/11/2023 15:40,28/11/2023 15:51,breast milk,left breast,,,
1498,1,28/11/2023 13:44,28/11/2023 13:47,breast milk,right breast,,,
1497,1,28/11/2023 12:41,28/11/2023 12:44,breast milk,left breast,,,
1496,1,28/11/2023 12:25,28/11/2023 12:29,breast milk,right breast,,,
1495,1,28/11/2023 11:07,28/11/2023 11:08,breast milk,right breast,,,
1494,1,28/11/2023 10:40,28/11/2023 10:43,breast milk,left breast,,,
1493,1,28/11/2023 06:51,28/11/2023 07:03,breast milk,right breast,,,
1492,1,28/11/2023 03:27,28/11/2023 03:38,breast milk,left breast,,,
1491,1,27/11/2023 23:53,28/11/2023 00:26,breast milk,right breast,,,
1490,1,27/11/2023 19:27,27/11/2023 19:58,breast milk,left breast,,,
1489,1,27/11/2023 19:15,27/11/2023 19:23,breast milk,right breast,,,
1488,1,27/11/2023 18:06,27/11/2023 18:08,breast milk,right breast,,,
1487,1,27/11/2023 17:27,27/11/2023 17:41,breast milk,left breast,,,
1486,1,27/11/2023 14:03,27/11/2023 14:06,breast milk,left breast,,,
1485,1,27/11/2023 13:45,27/11/2023 13:55,breast milk,right breast,,,
1484,1,27/11/2023 12:53,27/11/2023 12:55,breast milk,right breast,,,
1483,1,27/11/2023 12:36,27/11/2023 12:41,breast milk,left breast,,,
1482,1,27/11/2023 11:40,27/11/2023 11:50,breast milk,right breast,,,
1481,1,27/11/2023 09:57,27/11/2023 10:10,breast milk,left breast,,,
1480,1,27/11/2023 09:26,27/11/2023 09:28,breast milk,left breast,,,
1479,1,27/11/2023 08:05,27/11/2023 08:17,breast milk,left breast,,,
1478,1,27/11/2023 06:50,27/11/2023 07:07,breast milk,right breast,,,
1477,1,27/11/2023 03:18,27/11/2023 03:18,breast milk,right breast,,,
1476,1,27/11/2023 02:28,27/11/2023 02:35,breast milk,left breast,,,
1475,1,26/11/2023 19:55,26/11/2023 20:06,breast milk,left breast,,,
1474,1,26/11/2023 19:04,26/11/2023 19:14,breast milk,right breast,,,
1473,1,26/11/2023 17:07,26/11/2023 17:35,breast milk,right breast,,,
1472,1,26/11/2023 16:50,26/11/2023 16:56,breast milk,right breast,,,
1471,1,26/11/2023 16:19,26/11/2023 16:27,breast milk,left breast,,,
1470,1,26/11/2023 14:24,26/11/2023 14:30,breast milk,left breast,,,
1469,1,26/11/2023 13:58,26/11/2023 14:03,breast milk,right breast,,,
1468,1,26/11/2023 10:53,26/11/2023 11:05,breast milk,right breast,,,
1467,1,26/11/2023 09:40,26/11/2023 10:00,breast milk,left breast,,,
1466,1,26/11/2023 09:01,26/11/2023 09:06,breast milk,left breast,,,
1465,1,26/11/2023 06:05,26/11/2023 06:18,breast milk,right breast,,,
1464,1,26/11/2023 03:43,26/11/2023 03:48,breast milk,left breast,,,
1463,1,26/11/2023 01:29,26/11/2023 01:47,breast milk,right breast,,,
1462,1,25/11/2023 18:37,25/11/2023 19:13,breast milk,left breast,,,
1461,1,25/11/2023 17:59,25/11/2023 18:14,breast milk,right breast,,,
1460,1,25/11/2023 15:01,25/11/2023 15:04,breast milk,left breast,,,
1459,1,25/11/2023 14:14,25/11/2023 14:24,breast milk,right breast,,,
1458,1,25/11/2023 12:56,25/11/2023 13:04,breast milk,left breast,,,
1457,1,25/11/2023 12:40,25/11/2023 12:45,breast milk,right breast,,,
1456,1,25/11/2023 10:30,25/11/2023 10:49,breast milk,left breast,,,
1455,1,25/11/2023 08:53,25/11/2023 09:07,breast milk,right breast,,,
1454,1,25/11/2023 07:55,25/11/2023 08:07,breast milk,left breast,,,
1453,1,25/11/2023 03:44,25/11/2023 03:52,breast milk,right breast,,,
1452,1,25/11/2023 03:15,25/11/2023 03:26,breast milk,left breast,,,
1451,1,24/11/2023 19:16,24/11/2023 19:47,breast milk,right breast,,,
1450,1,24/11/2023 18:30,24/11/2023 18:31,breast milk,right breast,,,
1449,1,24/11/2023 18:15,24/11/2023 18:19,breast milk,left breast,,,
1448,1,24/11/2023 17:24,24/11/2023 18:15,breast milk,left breast,,,
1447,1,24/11/2023 16:45,24/11/2023 17:02,breast milk,right breast,,,
1446,1,24/11/2023 16:00,24/11/2023 16:02,breast milk,right breast,,,
1445,1,24/11/2023 15:09,24/11/2023 15:18,breast milk,left breast,,,
1444,1,24/11/2023 13:21,24/11/2023 13:35,breast milk,left breast,,,
1443,1,24/11/2023 12:45,24/11/2023 12:52,breast milk,right breast,,,
1442,1,24/11/2023 11:12,24/11/2023 11:19,breast milk,parent fed,50,,
1441,1,24/11/2023 10:47,24/11/2023 10:52,breast milk,parent fed,65,,
1440,1,24/11/2023 09:25,24/11/2023 09:28,breast milk,left breast,,,
1439,1,24/11/2023 08:42,24/11/2023 09:04,breast milk,right breast,,,
1438,1,24/11/2023 08:10,24/11/2023 08:14,breast milk,left breast,,,
1437,1,24/11/2023 07:13,24/11/2023 07:26,breast milk,right breast,,,
1436,1,24/11/2023 05:07,24/11/2023 05:17,breast milk,left breast,,,
1435,1,23/11/2023 19:23,23/11/2023 19:30,breast milk,left breast,,,
1434,1,23/11/2023 19:23,23/11/2023 19:23,breast milk,right breast,,,
1433,1,23/11/2023 19:18,23/11/2023 19:23,breast milk,left breast,,,
1432,1,23/11/2023 16:50,23/11/2023 16:56,breast milk,left breast,,,
1431,1,23/11/2023 15:18,23/11/2023 15:18,breast milk,right breast,,,
1430,1,23/11/2023 12:49,23/11/2023 13:00,breast milk,left breast,,,
1429,1,23/11/2023 12:39,23/11/2023 12:41,breast milk,right breast,,,
1428,1,23/11/2023 11:45,23/11/2023 11:49,breast milk,right breast,,,
1427,1,23/11/2023 09:29,23/11/2023 09:35,breast milk,left breast,,,
1426,1,23/11/2023 08:18,23/11/2023 08:21,breast milk,right breast,,,
1425,1,23/11/2023 06:47,23/11/2023 06:57,breast milk,left breast,,,
1424,1,23/11/2023 05:18,23/11/2023 05:27,breast milk,right breast,,,
1423,1,23/11/2023 01:32,23/11/2023 01:40,breast milk,left breast,,,
1422,1,22/11/2023 19:53,22/11/2023 20:05,breast milk,left breast,,,
1421,1,22/11/2023 19:15,22/11/2023 19:32,breast milk,right breast,,,
1420,1,22/11/2023 18:10,22/11/2023 18:13,breast milk,right breast,,,
1419,1,22/11/2023 16:48,22/11/2023 16:51,breast milk,right breast,,,
1418,1,22/11/2023 16:30,22/11/2023 16:39,breast milk,left breast,,,
1417,1,22/11/2023 13:20,22/11/2023 13:28,breast milk,right breast,,,
1415,1,22/11/2023 10:39,22/11/2023 10:47,breast milk,left breast,,,
1414,1,22/11/2023 09:51,22/11/2023 10:00,breast milk,left breast,,,
1413,1,22/11/2023 08:01,22/11/2023 08:13,breast milk,right breast,,,
1412,1,22/11/2023 06:42,22/11/2023 06:49,breast milk,left breast,,,
1411,1,22/11/2023 03:07,22/11/2023 03:17,breast milk,right breast,,,
1410,1,21/11/2023 20:22,21/11/2023 20:37,breast milk,left breast,,,
1409,1,21/11/2023 19:11,21/11/2023 19:16,breast milk,right breast,,,
1408,1,21/11/2023 16:39,21/11/2023 16:42,breast milk,right breast,,,
1407,1,21/11/2023 16:23,21/11/2023 16:29,breast milk,left breast,,,
1406,1,21/11/2023 15:58,21/11/2023 15:58,breast milk,left breast,,,
1405,1,21/11/2023 15:58,21/11/2023 15:58,breast milk,right breast,,,
1404,1,21/11/2023 11:48,21/11/2023 11:51,breast milk,right breast,,,
1403,1,21/11/2023 11:05,21/11/2023 11:06,breast milk,right breast,,,
1402,1,21/11/2023 10:46,21/11/2023 10:51,breast milk,left breast,,,
1401,1,21/11/2023 09:24,21/11/2023 09:30,breast milk,right breast,,,
1399,1,21/11/2023 07:32,21/11/2023 07:42,breast milk,left breast,,,
1400,1,21/11/2023 06:00,21/11/2023 06:10,breast milk,right breast,,,
1398,1,21/11/2023 02:58,21/11/2023 03:10,breast milk,right breast,,,
1397,1,21/11/2023 02:31,21/11/2023 02:40,breast milk,left breast,,,
1396,1,20/11/2023 19:13,20/11/2023 19:49,breast milk,left breast,,,
1395,1,20/11/2023 18:32,20/11/2023 18:39,breast milk,right breast,,,
1394,1,20/11/2023 16:17,20/11/2023 16:29,breast milk,left breast,,,
1393,1,20/11/2023 14:02,20/11/2023 14:19,breast milk,right breast,,,
1392,1,20/11/2023 13:25,20/11/2023 13:34,breast milk,left breast,,,
1391,1,20/11/2023 12:09,20/11/2023 12:16,breast milk,right breast,,,
1390,1,20/11/2023 10:28,20/11/2023 10:33,breast milk,right breast,,,
1389,1,20/11/2023 09:29,20/11/2023 09:55,breast milk,left breast,,,
1388,1,20/11/2023 07:57,20/11/2023 08:04,breast milk,left breast,,,
1387,1,20/11/2023 06:31,20/11/2023 06:39,breast milk,right breast,,,
1386,1,20/11/2023 02:47,20/11/2023 02:55,breast milk,left breast,,,
1385,1,19/11/2023 19:46,19/11/2023 20:17,breast milk,left breast,,,
1384,1,19/11/2023 18:38,19/11/2023 18:41,breast milk,left breast,,,
1383,1,19/11/2023 18:09,19/11/2023 18:17,breast milk,right breast,,,
1382,1,19/11/2023 17:17,19/11/2023 17:21,breast milk,left breast,,,
1381,1,19/11/2023 15:05,19/11/2023 15:22,breast milk,right breast,,,
1380,1,19/11/2023 13:11,19/11/2023 13:27,breast milk,left breast,,,
1379,1,19/11/2023 11:44,19/11/2023 12:05,breast milk,right breast,,,
1378,1,19/11/2023 10:47,19/11/2023 11:05,breast milk,left breast,,,
1377,1,19/11/2023 10:01,19/11/2023 10:02,breast milk,left breast,,,
1376,1,19/11/2023 09:28,19/11/2023 09:45,breast milk,right breast,,,
1375,1,19/11/2023 08:01,19/11/2023 08:09,breast milk,left breast,,,
1374,1,19/11/2023 04:41,19/11/2023 04:51,breast milk,right breast,,,
1373,1,19/11/2023 00:38,19/11/2023 00:48,breast milk,left breast,,,
1372,1,18/11/2023 19:53,18/11/2023 20:03,breast milk,right breast,,,
1371,1,18/11/2023 18:14,18/11/2023 18:36,breast milk,right breast,,,
1370,1,18/11/2023 17:50,18/11/2023 17:58,breast milk,right breast,,,
1369,1,18/11/2023 14:58,18/11/2023 15:36,breast milk,left breast,,,
1368,1,18/11/2023 14:58,18/11/2023 14:58,breast milk,left breast,,,
